city,state,missing_kids,avg_age,avg_risk,num_hospitals,num_firestations,num_police,lat,lng,cluster
KITTITAS                 ,WA,1,31.0,0.0,0.0,0.0,0.0,,,1
KLAMATH FALLS            ,OR,4,40.25,0.0,0.0,0.0,0.0,,,0
KNOXVILLE                ,TN,4,16.25,0.0,0.0,0.0,0.0,,,1
KODIAK                   ,AK,1,43.0,0.0,0.0,0.0,0.0,,,0
KOSSE                    ,TX,1,44.0,0.0,0.0,0.0,0.0,,,0
KYKOTSMOVI VILLAGE       ,AZ,1,36.0,0.0,0.0,0.0,0.0,,,0
KYLE                     ,TX,1,20.0,0.0,0.0,0.0,0.0,,,1
LA CROSSE                ,WI,3,21.333333333333332,0.0,0.0,0.0,0.0,,,1
LA GRANGE                ,NC,1,40.0,0.0,0.0,0.0,0.0,,,0
LA MARQUE                ,TX,1,42.0,0.0,0.0,0.0,0.0,,,0
LA MESA                  ,CA,1,48.0,0.0,0.0,0.0,0.0,,,0
LA MIRADA                ,CA,1,16.0,0.0,0.0,0.0,0.0,,,1
LA PUENTE                ,CA,1,15.0,0.0,0.0,0.0,0.0,,,1
LA VERNE                 ,CA,2,21.0,0.0,0.0,0.0,0.0,,,1
LA VISTA                 ,NE,1,15.0,0.0,0.0,0.0,0.0,,,1
LACKAWANNA               ,NY,2,41.0,0.0,0.0,0.0,0.0,,,0
LAFAYETTE                ,CA,1,16.0,0.0,0.0,0.0,0.0,,,1
LAFAYETTE                ,IN,1,17.0,0.0,0.0,0.0,0.0,,,1
LAGRANGE                 ,GA,1,17.0,0.0,0.0,0.0,0.0,,,1
LAGUNA                   ,NM,3,15.333333333333334,0.0,0.0,0.0,0.0,,,1
LAKE BLUFF               ,IL,1,16.0,0.0,0.0,0.0,0.0,,,1
LAKE CHARLES             ,LA,3,9.333333333333334,0.0,0.0,0.0,0.0,,,1
LAKE CITY                ,SC,1,17.0,0.0,0.0,0.0,0.0,,,1
LAKE ELMO                ,MN,1,57.0,0.0,0.0,0.0,0.0,,,0
LAKE HAVASU CITY         ,AZ,1,26.0,0.0,0.0,0.0,0.0,,,1
LAKE LOS ANGELES         ,CA,1,18.0,0.0,0.0,0.0,0.0,,,1
LAKE VILLA               ,IL,1,16.0,0.0,0.0,0.0,0.0,,,1
LAKELAND                 ,FL,1,57.0,0.0,0.0,0.0,0.0,,,0
LAKEVILLE                ,CT,1,82.0,0.0,0.0,0.0,0.0,,,0
LAKEWOOD                 ,CA,1,14.0,0.0,0.0,0.0,0.0,,,1
LAKEWOOD                 ,CO,1,15.0,0.0,0.0,0.0,0.0,,,1
LAKEWOOD                 ,NJ,1,19.0,0.0,0.0,0.0,0.0,,,1
LAKEWOOD                 ,WA,1,40.0,0.0,0.0,0.0,0.0,,,0
LANCASTER                ,CA,10,16.5,0.0,0.0,0.0,0.0,,,1
LANCASTER                ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
LANCASTER                ,SC,1,48.0,0.0,0.0,0.0,0.0,,,0
LAREDO                   ,TX,4,27.75,0.0,0.0,0.0,0.0,,,1
LARGO                    ,FL,1,16.0,0.0,0.0,0.0,0.0,,,1
LAS CRUCES               ,NM,2,49.0,0.0,0.0,0.0,0.0,,,0
LAS VEGAS                ,NM,1,32.0,0.0,0.0,0.0,0.0,,,1
LAS VEGAS                ,NV,26,20.653846153846153,0.0,0.0,0.0,0.0,,,2
LATTA                    ,SC,1,16.0,0.0,0.0,0.0,0.0,,,1
LAUDERHILL               ,FL,1,48.0,0.0,0.0,0.0,0.0,,,0
LAUGHLIN                 ,NV,1,16.0,0.0,0.0,0.0,0.0,,,1
LAURINBURG               ,NC,1,37.0,0.0,0.0,0.0,0.0,,,0
LAVEEN                   ,AZ,7,12.142857142857142,0.0,0.0,0.0,0.0,,,1
LAWNDALE                 ,CA,2,18.0,0.0,0.0,0.0,0.0,,,1
LAWRENCE                 ,MA,2,63.5,0.0,0.0,0.0,0.0,,,0
LAWRENCEVILLE            ,GA,1,17.0,0.0,0.0,0.0,0.0,,,1
LAWTON                   ,OK,2,16.5,0.0,0.0,0.0,0.0,,,1
LEADORE                  ,ID,1,12.0,0.0,0.0,0.0,0.0,,,1
LEAVITTSBURG             ,OH,1,15.0,0.0,0.0,0.0,0.0,,,1
LEBANON                  ,IN,1,55.0,0.0,0.0,0.0,0.0,,,0
LEBANON                  ,TN,1,17.0,0.0,0.0,0.0,0.0,,,1
LEES SUMMIT              ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
LEESBURG                 ,FL,1,20.0,0.0,0.0,0.0,0.0,,,1
LEESBURG                 ,VA,2,12.5,0.0,0.0,0.0,0.0,,,1
LEHIGH                   ,KS,1,66.0,0.0,0.0,0.0,0.0,,,0
LEHIGH ACRES             ,FL,1,20.0,0.0,0.0,0.0,0.0,,,1
LEOMINSTER               ,MA,1,53.0,0.0,0.0,0.0,0.0,,,0
LEWISBURG                ,TN,1,17.0,0.0,0.0,0.0,0.0,,,1
LEXINGTON                ,KY,5,21.6,0.0,0.0,0.0,0.0,,,1
LEXINGTON                ,MA,1,15.0,0.0,0.0,0.0,0.0,,,1
LEXINGTON                ,NC,2,37.5,0.0,0.0,0.0,0.0,,,0
LEXINGTON                ,NE,1,17.0,0.0,0.0,0.0,0.0,,,1
LEXINGTON                ,SC,1,43.0,0.0,0.0,0.0,0.0,,,0
LIBERTY                  ,KY,1,18.0,0.0,0.0,0.0,0.0,,,1
LIBERTY                  ,MO,2,21.0,0.0,0.0,0.0,0.0,,,1
LIBERTY                  ,NY,1,16.0,0.0,0.0,0.0,0.0,,,1
LIBERTY                  ,TX,1,41.0,0.0,0.0,0.0,0.0,,,0
LILBURN                  ,GA,2,15.5,0.0,0.0,0.0,0.0,,,1
LILLIAN                  ,AL,1,70.0,0.0,0.0,0.0,0.0,,,0
LINCOLN                  ,GA,1,17.0,0.0,0.0,0.0,0.0,,,1
LINCOLN                  ,NE,1,7.0,0.0,0.0,0.0,0.0,,,1
LINWOOD                  ,KS,1,54.0,0.0,0.0,0.0,0.0,,,0
LISBON                   ,LA,1,11.0,0.0,0.0,0.0,0.0,,,1
LISLE                    ,IL,1,17.0,0.0,0.0,0.0,0.0,,,1
LITCHFIELD               ,NY,1,44.0,0.0,0.0,0.0,0.0,,,0
LITHONIA                 ,GA,1,17.0,0.0,0.0,0.0,0.0,,,1
LITTLE ROCK              ,AR,6,15.166666666666666,0.0,0.0,0.0,0.0,,,1
LITTLESTOWN              ,PA,1,64.0,0.0,0.0,0.0,0.0,,,0
LITTLETON                ,CO,2,26.0,0.0,0.0,0.0,0.0,,,1
LIVE OAK                 ,FL,1,68.0,0.0,0.0,0.0,0.0,,,0
LIVONIA                  ,MI,1,34.0,0.0,0.0,0.0,0.0,,,1
LOCKHART                 ,TX,2,28.5,0.0,0.0,0.0,0.0,,,1
LOCKPORT                 ,NY,1,17.0,0.0,0.0,0.0,0.0,,,1
LOCUST GROVE             ,OK,1,38.0,0.0,0.0,0.0,0.0,,,0
LOMPOC                   ,CA,2,9.0,0.0,0.0,0.0,0.0,,,1
LONDON                   ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
LONG BEACH               ,CA,13,25.76923076923077,0.0,0.0,0.0,0.0,,,1
LONGMONT                 ,CO,1,27.0,0.0,0.0,0.0,0.0,,,1
LONGVIEW                 ,WA,3,30.0,0.0,0.0,0.0,0.0,,,1
LORAIN                   ,OH,1,45.0,0.0,0.0,0.0,0.0,,,0
LORETTO                  ,KY,1,18.0,0.0,0.0,0.0,0.0,,,1
LOS ANGELES              ,CA,61,23.59016393442623,0.0,0.0,0.0,0.0,,,2
LOS MOLINOS              ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
LOUISVILLE               ,KY,10,22.4,0.0,0.0,0.0,0.0,,,1
LOVELAND                 ,CO,1,16.0,0.0,0.0,0.0,0.0,,,1
LOWELLVILLE              ,OH,1,63.0,0.0,0.0,0.0,0.0,,,0
LOWMAN                   ,ID,1,40.0,0.0,0.0,0.0,0.0,,,0
LUBBOCK                  ,TX,1,15.0,0.0,0.0,0.0,0.0,,,1
LUDINGTON                ,MI,1,14.0,0.0,0.0,0.0,0.0,,,1
LUMBERTON                ,NC,3,16.0,0.0,0.0,0.0,0.0,,,1
LUTHERVILLE              ,MD,1,17.0,0.0,0.0,0.0,0.0,,,1
LUTTRELL                 ,TN,1,16.0,0.0,0.0,0.0,0.0,,,1
LUTZ                     ,FL,1,5.0,0.0,0.0,0.0,0.0,,,1
LYMAN                    ,SC,1,17.0,0.0,0.0,0.0,0.0,,,1
LYNBROOK                 ,NY,1,56.0,0.0,0.0,0.0,0.0,,,0
LYNN                     ,MA,7,19.571428571428573,0.0,0.0,0.0,0.0,,,1
LYNNWOOD                 ,WA,1,53.0,0.0,0.0,0.0,0.0,,,0
LYNWOOD                  ,CA,2,19.0,0.0,0.0,0.0,0.0,,,1
MACON                    ,GA,1,37.0,0.0,0.0,0.0,0.0,,,0
MADERA                   ,CA,1,11.0,0.0,0.0,0.0,0.0,,,1
MAGNA                    ,UT,1,30.0,0.0,0.0,0.0,0.0,,,1
MAKAWAO                  ,HI,1,44.0,0.0,0.0,0.0,0.0,,,0
MALAGA                   ,WA,1,16.0,0.0,0.0,0.0,0.0,,,1
MALDEN                   ,WA,1,18.0,0.0,0.0,0.0,0.0,,,1
MALMSTROM                ,MT,1,70.0,0.0,0.0,0.0,0.0,,,0
MANASSAS                 ,VA,2,16.5,0.0,0.0,0.0,0.0,,,1
MANCHESTER               ,NH,2,34.0,0.0,0.0,0.0,0.0,,,1
MANNING                  ,SC,1,17.0,0.0,0.0,0.0,0.0,,,1
MANOR                    ,TX,1,51.0,0.0,0.0,0.0,0.0,,,0
MANSFIELD                ,OH,2,17.0,0.0,0.0,0.0,0.0,,,1
MAPLE GROVE              ,MN,1,48.0,0.0,0.0,0.0,0.0,,,0
MAPLE HEIGHTS            ,OH,1,53.0,0.0,0.0,0.0,0.0,,,0
MAPLE VALLEY             ,WA,1,20.0,0.0,0.0,0.0,0.0,,,1
MARATHON                 ,FL,3,58.0,0.0,0.0,0.0,0.0,,,0
MARCO ISLAND             ,FL,1,69.0,0.0,0.0,0.0,0.0,,,0
MARICOPA                 ,AZ,2,16.5,0.0,0.0,0.0,0.0,,,1
MARIETTA                 ,GA,2,20.0,0.0,0.0,0.0,0.0,,,1
MARINA DEL REY           ,CA,2,34.0,0.0,0.0,0.0,0.0,,,1
MARION                   ,IN,2,52.0,0.0,0.0,0.0,0.0,,,0
MARION                   ,LA,1,54.0,0.0,0.0,0.0,0.0,,,0
MARLBOROUGH              ,MA,1,14.0,0.0,0.0,0.0,0.0,,,1
MARSHALL                 ,MN,1,36.0,0.0,0.0,0.0,0.0,,,0
MARSHALL                 ,TX,1,41.0,0.0,0.0,0.0,0.0,,,0
MARYVILLE                ,TN,1,16.0,0.0,0.0,0.0,0.0,,,1
MATTAPAN                 ,MA,3,28.333333333333332,0.0,0.0,0.0,0.0,,,1
MATTHEWS                 ,NC,2,15.0,0.0,0.0,0.0,0.0,,,1
MAUSTON                  ,WI,1,79.0,0.0,0.0,0.0,0.0,,,0
MAYAGÜEZ                ,PR,1,17.0,0.0,0.0,0.0,0.0,,,1
MC COOL JUNCTION         ,NE,1,17.0,0.0,0.0,0.0,0.0,,,1
MC KEES ROCKS            ,PA,1,41.0,0.0,0.0,0.0,0.0,,,0
MCCLOUD                  ,CA,1,43.0,0.0,0.0,0.0,0.0,,,0
MCDONOUGH                ,GA,1,17.0,0.0,0.0,0.0,0.0,,,1
MCLEAN                   ,VA,1,14.0,0.0,0.0,0.0,0.0,,,1
MECCA                    ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
MEDFORD                  ,MA,1,14.0,0.0,0.0,0.0,0.0,,,1
MEDFORD                  ,MN,1,14.0,0.0,0.0,0.0,0.0,,,1
MEDFORD                  ,OR,3,50.666666666666664,0.0,0.0,0.0,0.0,,,0
MEDFORD                  ,WI,1,37.0,0.0,0.0,0.0,0.0,,,0
MEDIA                    ,PA,1,65.0,0.0,0.0,0.0,0.0,,,0
MELBOURNE                ,AR,1,6.0,0.0,0.0,0.0,0.0,,,1
MEMPHIS                  ,TN,23,18.304347826086957,0.0,0.0,0.0,0.0,,,2
MENLO PARK               ,CA,1,46.0,0.0,0.0,0.0,0.0,,,0
MEQUON                   ,WI,1,68.0,0.0,0.0,0.0,0.0,,,0
MERCED                   ,CA,2,17.0,0.0,0.0,0.0,0.0,,,1
MERRITT ISLAND           ,FL,1,17.0,0.0,0.0,0.0,0.0,,,1
MESA                     ,AZ,24,23.75,0.0,0.0,0.0,0.0,,,2
MESQUITE                 ,TX,3,16.666666666666668,0.0,0.0,0.0,0.0,,,1
METAIRIE                 ,LA,2,24.5,0.0,0.0,0.0,0.0,,,1
MEXICO                   ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
MEXICO CITY              ,  ,1,7.0,0.0,0.0,0.0,0.0,,,1
MIAMI                    ,FL,17,24.294117647058822,0.0,0.0,0.0,0.0,,,1
MIAMI BEACH              ,FL,1,17.0,0.0,0.0,0.0,0.0,,,1
MIAMI GARDENS            ,FL,3,16.0,0.0,0.0,0.0,0.0,,,1
MIAMI SHORES             ,FL,1,65.0,0.0,0.0,0.0,0.0,,,0
MIAMI TOWNSHIP           ,OH,1,53.0,0.0,0.0,0.0,0.0,,,0
MICANOPY                 ,FL,1,38.0,0.0,0.0,0.0,0.0,,,0
MICHIGAN CITY            ,IN,1,16.0,0.0,0.0,0.0,0.0,,,1
MIDDLE RIVER             ,MD,1,16.0,0.0,0.0,0.0,0.0,,,1
MIDDLEBORO               ,MA,1,17.0,0.0,0.0,0.0,0.0,,,1
MIDDLEBURY               ,VT,1,72.0,0.0,0.0,0.0,0.0,,,0
MIDDLETOWN               ,NY,1,18.0,0.0,0.0,0.0,0.0,,,1
MIDDLETOWN SPRINGS       ,VT,1,50.0,0.0,0.0,0.0,0.0,,,0
MIDLAND                  ,TX,2,16.5,0.0,0.0,0.0,0.0,,,1
MIDWEST CITY             ,OK,2,44.0,0.0,0.0,0.0,0.0,,,0
MILAN                    ,TN,1,42.0,0.0,0.0,0.0,0.0,,,0
MILLERSVILLE             ,TN,1,14.0,0.0,0.0,0.0,0.0,,,1
MILWAUKEE                ,WI,15,19.666666666666668,0.0,0.0,0.0,0.0,,,1
MINNEAPOLIS              ,MN,6,22.833333333333332,0.0,0.0,0.0,0.0,,,1
MISHAWAKA                ,IN,1,16.0,0.0,0.0,0.0,0.0,,,1
MISSION                  ,TX,2,22.0,0.0,0.0,0.0,0.0,,,1
MISSION HILLS            ,CA,1,16.0,0.0,0.0,0.0,0.0,,,1
MITCHELL                 ,SD,1,16.0,0.0,0.0,0.0,0.0,,,1
MOBERLY                  ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
MOBILE                   ,AL,3,21.0,0.0,0.0,0.0,0.0,,,1
MOBRIDGE                 ,SD,1,62.0,0.0,0.0,0.0,0.0,,,0
MOCA                     ,PR,1,45.0,0.0,0.0,0.0,0.0,,,0
MODESTO                  ,CA,9,33.888888888888886,0.0,0.0,0.0,0.0,,,1
MOLINE                   ,IL,1,40.0,0.0,0.0,0.0,0.0,,,0
MONCKS CORNER            ,SC,1,48.0,0.0,0.0,0.0,0.0,,,0
MONETT                   ,MO,1,19.0,0.0,0.0,0.0,0.0,,,1
MONROE                   ,GA,2,16.5,0.0,0.0,0.0,0.0,,,1
MONROE                   ,MI,1,45.0,0.0,0.0,0.0,0.0,,,0
MONROE CITY              ,MO,1,73.0,0.0,0.0,0.0,0.0,,,0
MONTCLAIR                ,CA,1,58.0,0.0,0.0,0.0,0.0,,,0
MONTEBELLO               ,CA,1,64.0,0.0,0.0,0.0,0.0,,,0
MONTEREY                 ,CA,1,40.0,0.0,0.0,0.0,0.0,,,0
MONTGOMERY               ,AL,3,33.666666666666664,0.0,0.0,0.0,0.0,,,1
MONTICELLO               ,FL,1,38.0,0.0,0.0,0.0,0.0,,,0
MONTROSE                 ,CA,1,71.0,0.0,0.0,0.0,0.0,,,0
MONUMENT                 ,CO,2,30.5,0.0,0.0,0.0,0.0,,,1
MOORE                    ,OK,1,48.0,0.0,0.0,0.0,0.0,,,0
MORENCI                  ,MI,3,21.0,0.0,0.0,0.0,0.0,,,1
MORENO VALLEY            ,CA,6,21.666666666666668,0.0,0.0,0.0,0.0,,,1
MORGAN CITY              ,LA,1,63.0,0.0,0.0,0.0,0.0,,,0
MORGAN HILL              ,CA,1,28.0,0.0,0.0,0.0,0.0,,,1
MORGANFIELD              ,KY,1,35.0,0.0,0.0,0.0,0.0,,,1
MORRISTOWN               ,NJ,2,22.0,0.0,0.0,0.0,0.0,,,1
MORROW                   ,GA,1,35.0,0.0,0.0,0.0,0.0,,,1
MOSCOW MILLS             ,MO,1,45.0,0.0,0.0,0.0,0.0,,,0
MOSES LAKE               ,WA,1,17.0,0.0,0.0,0.0,0.0,,,1
MOULTRIE                 ,GA,1,30.0,0.0,0.0,0.0,0.0,,,1
MOUND HOUSE              ,NV,1,52.0,0.0,0.0,0.0,0.0,,,0
MOUNT JULIET             ,TN,1,14.0,0.0,0.0,0.0,0.0,,,1
MOUNT VERNON             ,AL,1,17.0,0.0,0.0,0.0,0.0,,,1
MOUNT VERNON             ,IL,2,16.5,0.0,0.0,0.0,0.0,,,1
MOUNT VERNON             ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
MOUNT VERNON             ,WA,1,33.0,0.0,0.0,0.0,0.0,,,1
MOUNTAIN CENTER          ,CA,1,37.0,0.0,0.0,0.0,0.0,,,0
MOUNTAIN VIEW            ,CA,1,47.0,0.0,0.0,0.0,0.0,,,0
MOUSIE                   ,KY,1,49.0,0.0,0.0,0.0,0.0,,,0
MT. HEALTHY              ,OH,1,16.0,0.0,0.0,0.0,0.0,,,1
MUKWONAGO                ,WI,1,17.0,0.0,0.0,0.0,0.0,,,1
MULLINS                  ,SC,1,15.0,0.0,0.0,0.0,0.0,,,1
MUNCIE                   ,IN,4,15.0,0.0,0.0,0.0,0.0,,,1
MURFREESBORO             ,TN,2,29.5,0.0,0.0,0.0,0.0,,,1
MUSCOY                   ,CA,1,41.0,0.0,0.0,0.0,0.0,,,0
MUSKOGEE                 ,OK,2,29.0,0.0,0.0,0.0,0.0,,,1
MYRTLE POINT             ,OR,1,52.0,0.0,0.0,0.0,0.0,,,0
NAMPA                    ,ID,3,30.333333333333332,0.0,0.0,0.0,0.0,,,1
NAPA                     ,CA,1,64.0,0.0,0.0,0.0,0.0,,,0
NAPLES                   ,FL,3,31.333333333333332,0.0,0.0,0.0,0.0,,,1
NARROWSBURG              ,NY,2,67.5,0.0,0.0,0.0,0.0,,,0
NASHVILLE                ,TN,12,23.416666666666668,0.0,0.0,0.0,0.0,,,1
NATICK                   ,MA,1,65.0,0.0,0.0,0.0,0.0,,,0
NEAH BAY                 ,WA,1,36.0,0.0,0.0,0.0,0.0,,,0
NEDERLAND                ,CO,1,62.0,0.0,0.0,0.0,0.0,,,0
NEEDLES                  ,CA,1,43.0,0.0,0.0,0.0,0.0,,,0
NEENAH                   ,WI,1,16.0,0.0,0.0,0.0,0.0,,,1
NEKOOSA                  ,WI,1,27.0,0.0,0.0,0.0,0.0,,,1
NEVADA                   ,MO,1,17.0,0.0,0.0,0.0,0.0,,,1
NEW ALBANY               ,IN,1,17.0,0.0,0.0,0.0,0.0,,,1
NEW BEDFORD              ,MA,1,17.0,0.0,0.0,0.0,0.0,,,1
NEW BERN                 ,NC,1,41.0,0.0,0.0,0.0,0.0,,,0
NEW BRAUNFELS            ,TX,2,15.5,0.0,0.0,0.0,0.0,,,1
NEW BRITAIN              ,CT,1,16.0,0.0,0.0,0.0,0.0,,,1
NEW CASTLE               ,DE,1,17.0,0.0,0.0,0.0,0.0,,,1
NEW CASTLE               ,PA,1,47.0,0.0,0.0,0.0,0.0,,,0
NEW COLUMBIA             ,PA,1,40.0,0.0,0.0,0.0,0.0,,,0
NEW HAVEN                ,CT,1,12.0,0.0,0.0,0.0,0.0,,,1
NEW HAVEN                ,NY,1,49.0,0.0,0.0,0.0,0.0,,,0
NEW LISBON               ,NJ,2,64.5,0.0,0.0,0.0,0.0,,,0
NEW LONDON               ,MN,1,40.0,0.0,0.0,0.0,0.0,,,0
NEW ORLEANS              ,LA,5,19.8,0.0,0.0,0.0,0.0,,,1
NEW PORT RICHEY          ,FL,4,17.0,0.0,0.0,0.0,0.0,,,1
NEW SWEDEN               ,ME,1,14.0,0.0,0.0,0.0,0.0,,,1
NEW YORK                 ,NY,15,35.86666666666667,0.0,0.0,0.0,0.0,,,1
NEWARK                   ,DE,1,30.0,0.0,0.0,0.0,0.0,,,1
NEWARK                   ,NJ,3,27.0,0.0,0.0,0.0,0.0,,,1
NEWPORT                  ,OR,2,46.5,0.0,0.0,0.0,0.0,,,0
NEWPORT BEACH            ,CA,1,78.0,0.0,0.0,0.0,0.0,,,0
NEWPORT NEWS             ,VA,3,25.666666666666668,0.0,0.0,0.0,0.0,,,1
NEWTON                   ,NH,1,60.0,0.0,0.0,0.0,0.0,,,0
NIAGARA FALLS            ,NY,1,45.0,0.0,0.0,0.0,0.0,,,0
NICHOLASVILLE            ,KY,1,16.0,0.0,0.0,0.0,0.0,,,1
NILES                    ,MI,1,59.0,0.0,0.0,0.0,0.0,,,0
NIPTON                   ,CA,1,44.0,0.0,0.0,0.0,0.0,,,0
NITRO                    ,WV,1,16.0,0.0,0.0,0.0,0.0,,,1
NOCONA                   ,TX,1,28.0,0.0,0.0,0.0,0.0,,,1
NOGALES                  ,AZ,1,28.0,0.0,0.0,0.0,0.0,,,1
NORCROSS                 ,GA,2,17.5,0.0,0.0,0.0,0.0,,,1
NORFOLK                  ,NE,1,47.0,0.0,0.0,0.0,0.0,,,0
NORFOLK                  ,VA,1,49.0,0.0,0.0,0.0,0.0,,,0
NORMAN                   ,OK,2,56.5,0.0,0.0,0.0,0.0,,,0
NORRISTOWN               ,PA,2,9.5,0.0,0.0,0.0,0.0,,,1
NORTH AUGUSTA            ,SC,1,43.0,0.0,0.0,0.0,0.0,,,0
NORTH CHARLESTON         ,SC,6,24.5,0.0,0.0,0.0,0.0,,,1
NORTH CHESTERFIELD       ,VA,1,16.0,0.0,0.0,0.0,0.0,,,1
NORTH HOLLYWOOD          ,CA,1,15.0,0.0,0.0,0.0,0.0,,,1
NORTH LAKE TAHOE         ,CA,1,61.0,0.0,0.0,0.0,0.0,,,0
NORTH LAS VEGAS          ,NV,4,22.25,0.0,0.0,0.0,0.0,,,1
NORTH LAUDERDALE         ,FL,1,63.0,0.0,0.0,0.0,0.0,,,0
NORTH LITTLE ROCK        ,AR,1,18.0,0.0,0.0,0.0,0.0,,,1
NORTH MANCHESTER         ,IN,1,17.0,0.0,0.0,0.0,0.0,,,1
NORTH MIAMI BEACH        ,FL,1,38.0,0.0,0.0,0.0,0.0,,,0
NORTH RICHLAND HILLS     ,TX,1,16.0,0.0,0.0,0.0,0.0,,,1
NORTH RIDGEVILLE         ,OH,1,17.0,0.0,0.0,0.0,0.0,,,1
NORTHPORT                ,AL,1,18.0,0.0,0.0,0.0,0.0,,,1
NORTHRIDGE               ,CA,1,16.0,0.0,0.0,0.0,0.0,,,1
NORWALK                  ,CT,1,63.0,0.0,0.0,0.0,0.0,,,0
NOVATO                   ,CA,1,17.0,0.0,0.0,0.0,0.0,,,1
NOVI                     ,MI,1,60.0,0.0,0.0,0.0,0.0,,,0
NUEVO CASAS GRANDES      ,  ,1,6.0,0.0,0.0,0.0,0.0,,,1
O FALLON                 ,MO,1,18.0,0.0,0.0,0.0,0.0,,,1
OAK HARBOR               ,WA,1,48.0,0.0,0.0,0.0,0.0,,,0
OAK PARK                 ,IL,1,57.0,0.0,0.0,0.0,0.0,,,0
OAK RIDGE                ,TN,1,24.0,0.0,0.0,0.0,0.0,,,1
OAKDALE                  ,NY,1,70.0,0.0,0.0,0.0,0.0,,,0
OAKHURST                 ,CA,1,19.0,0.0,0.0,0.0,0.0,,,1
OAKLAND                  ,CA,10,25.8,0.0,0.0,0.0,0.0,,,1
OAKVILLE                 ,WA,1,8.0,0.0,0.0,0.0,0.0,,,1
OCALA                    ,FL,1,61.0,0.0,0.0,0.0,0.0,,,0
OCEAN CITY               ,MD,1,17.0,0.0,0.0,0.0,0.0,,,1
OCEAN SHORES             ,WA,1,57.0,0.0,0.0,0.0,0.0,,,0
ODENVILLE                ,AL,1,19.0,0.0,0.0,0.0,0.0,,,1
OGDEN                    ,UT,2,15.5,0.0,0.0,0.0,0.0,,,1
OGLESBY                  ,IL,1,69.0,0.0,0.0,0.0,0.0,,,0
OKLAHOMA CITY            ,OK,8,35.375,0.0,0.0,0.0,0.0,,,1
OKMULGEE                 ,OK,1,29.0,0.0,0.0,0.0,0.0,,,1
OLATHE                   ,KS,2,17.0,0.0,0.0,0.0,0.0,,,1
OLYMPIA                  ,WA,1,17.0,0.0,0.0,0.0,0.0,,,1
OMAHA                    ,NE,14,26.642857142857142,0.0,0.0,0.0,0.0,,,1
OMAK                     ,WA,1,19.0,0.0,0.0,0.0,0.0,,,1
OPA LOCKA                ,FL,1,17.0,0.0,0.0,0.0,0.0,,,1
OPELIKA                  ,AL,1,18.0,0.0,0.0,0.0,0.0,,,1
OPELOUSAS                ,LA,1,14.0,0.0,0.0,0.0,0.0,,,1
OPP                      ,AL,1,44.0,0.0,0.0,0.0,0.0,,,0
ORACLE                   ,AZ,2,36.0,0.0,0.0,0.0,0.0,,,1
ORANGE                   ,CA,5,13.4,0.0,0.0,0.0,0.0,,,1
ORANGE                   ,VA,1,33.0,0.0,0.0,0.0,0.0,,,1
ORANGEBURG               ,SC,1,40.0,0.0,0.0,0.0,0.0,,,0
ORANGEVALE               ,CA,2,16.0,0.0,0.0,0.0,0.0,,,1
ORLANDO                  ,FL,13,28.53846153846154,0.0,0.0,0.0,0.0,,,1
ORMOND BEACH             ,FL,1,59.0,0.0,0.0,0.0,0.0,,,0
OROVILLE                 ,CA,1,68.0,0.0,0.0,0.0,0.0,,,0
ORRVILLE                 ,OH,1,100.0,0.0,0.0,0.0,0.0,,,0
OSCODA                   ,MI,2,71.0,0.0,0.0,0.0,0.0,,,0
OTSEGO                   ,MI,1,68.0,0.0,0.0,0.0,0.0,,,0
OTTAWA LAKE              ,MI,1,47.0,0.0,0.0,0.0,0.0,,,0
OVERLAND                 ,MO,1,69.0,0.0,0.0,0.0,0.0,,,0
OWENSBORO                ,KY,2,36.0,0.0,0.0,0.0,0.0,,,1
OWENTON                  ,KY,1,16.0,0.0,0.0,0.0,0.0,,,1
OXNARD                   ,CA,6,13.333333333333334,0.0,0.0,0.0,0.0,,,1
PACIFIC PALISADES        ,CA,1,59.0,0.0,0.0,0.0,0.0,,,0
PAGOSA SPRINGS           ,CO,1,55.0,0.0,0.0,0.0,0.0,,,0
PALESTINE                ,TX,1,52.0,0.0,0.0,0.0,0.0,,,0
PALISADES PARK           ,NJ,1,16.0,0.0,0.0,0.0,0.0,,,1
PALM BEACH GARDENS       ,FL,2,19.5,0.0,0.0,0.0,0.0,,,1
PALM CITY                ,FL,1,16.0,0.0,0.0,0.0,0.0,,,1
PALM SPRINGS             ,CA,1,49.0,0.0,0.0,0.0,0.0,,,0
PALMDALE                 ,CA,5,16.0,0.0,0.0,0.0,0.0,,,1
PALMETTO                 ,FL,2,16.0,0.0,0.0,0.0,0.0,,,1
PALO CEDRO               ,CA,1,14.0,0.0,0.0,0.0,0.0,,,1
PANAMA CITY              ,FL,1,17.0,0.0,0.0,0.0,0.0,,,1
PANORAMA CITY            ,CA,1,18.0,0.0,0.0,0.0,0.0,,,1
PARADISE VALLEY          ,AZ,1,17.0,0.0,0.0,0.0,0.0,,,1
